"id" "make" "model" "year" "class" "trans" "drive" "cyl" "displ" "fuel" "hwy" "cty"
33583 "Nissan" "Versa" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.6 "Regular" 35 26
33622 "Porsche" "911 Carrera" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 6 3.4 "Premium" 27 19
33623 "Porsche" "911 Carrera" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 6 3.4 "Premium" 28 20
33630 "Porsche" "911 Carrera 4" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.4 "Premium" 27 19
33631 "Porsche" "911 Carrera 4" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.4 "Premium" 28 20
33632 "Porsche" "911 Carrera 4 Cabriolet" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.4 "Premium" 26 19
33633 "Porsche" "911 Carrera 4 Cabriolet" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.4 "Premium" 27 20
33634 "Porsche" "911 Carrera 4S" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.8 "Premium" 26 18
33635 "Porsche" "911 Carrera 4S" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 26 19
33636 "Porsche" "911 Carrera 4S Cabriolet" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.8 "Premium" 26 18
34036 "Porsche" "911 Carrera 4S Cabriolet" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 26 19
33624 "Porsche" "911 Carrera Cabriolet" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 6 3.4 "Premium" 27 19
33625 "Porsche" "911 Carrera Cabriolet" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 6 3.4 "Premium" 28 20
33626 "Porsche" "911 Carrera S" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 6 3.8 "Premium" 27 19
33627 "Porsche" "911 Carrera S" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 6 3.8 "Premium" 27 19
33628 "Porsche" "911 Carrera S Cabriolet" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 6 3.8 "Premium" 27 19
33629 "Porsche" "911 Carrera S Cabriolet" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 6 3.8 "Premium" 27 19
34548 "Porsche" "911 GT3" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 6 3.8 "Premium" 20 15
34466 "Porsche" "911 Targa 4" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.4 "Premium" 26 18
34467 "Porsche" "911 Targa 4" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.4 "Premium" 26 19
34551 "Porsche" "911 Targa 4S" 2014 "Minicompact Cars" "Manual" "4-Wheel Drive" 6 3.8 "Premium" 26 18
34552 "Porsche" "911 Targa 4S" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 25 18
34462 "Porsche" "911 Turbo" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 24 17
34463 "Porsche" "911 Turbo Cabriolet" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 24 17
34464 "Porsche" "911 Turbo S" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 24 17
34465 "Porsche" "911 Turbo S Cabriolet" 2014 "Minicompact Cars" "Automatic" "4-Wheel Drive" 6 3.8 "Premium" 24 17
33536 "Porsche" "Boxster" 2014 "Two Seaters" "Manual" "Rear-Wheel Drive" 6 2.7 "Premium" 30 20
33537 "Porsche" "Boxster" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 6 2.7 "Premium" 32 22
33560 "Porsche" "Boxster S" 2014 "Two Seaters" "Manual" "Rear-Wheel Drive" 6 3.4 "Premium" 28 20
33561 "Porsche" "Boxster S" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 6 3.4 "Premium" 30 21
33538 "Porsche" "Cayman" 2014 "Two Seaters" "Manual" "Rear-Wheel Drive" 6 2.7 "Premium" 30 20
33539 "Porsche" "Cayman" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 6 2.7 "Premium" 32 22
33562 "Porsche" "Cayman S" 2014 "Two Seaters" "Manual" "Rear-Wheel Drive" 6 3.4 "Premium" 28 20
33563 "Porsche" "Cayman S" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 6 3.4 "Premium" 30 21
34354 "Porsche" "Panamera" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 6 3.6 "Premium" 28 18
34355 "Porsche" "Panamera 4" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 6 3.6 "Premium" 27 18
34441 "Porsche" "Panamera 4S" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 6 3 "Premium" 27 17
34356 "Porsche" "Panamera 4S Executive" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 6 3 "Premium" 26 17
34357 "Porsche" "Panamera GTS" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 8 4.8 "Premium" 24 16
34440 "Porsche" "Panamera S" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 6 3 "Premium" 27 17
34789 "Porsche" "Panamera S E-Hybrid" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 6 3 "Premium and Electricity" 29 23
34358 "Porsche" "Panamera Turbo" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 8 4.8 "Premium" 24 15
34359 "Porsche" "Panamera Turbo Executive" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 8 4.8 "Premium" 24 15
34621 "Porsche" "Panamera Turbo S" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 8 4.8 "Premium" 24 15
34622 "Porsche" "Panamera Turbo S Executive" 2014 "Large Cars" "Automatic" "All-Wheel Drive" 8 4.8 "Premium" 24 15
34223 "Rolls-Royce" "Ghost" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 12 6.6 "Premium" 21 13
34224 "Rolls-Royce" "Ghost EWB" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 12 6.6 "Premium" 21 13
34221 "Rolls-Royce" "Phantom" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 12 6.7 "Premium" 19 11
34277 "Rolls-Royce" "Phantom Coupe" 2014 "Compact Cars" "Automatic" "Rear-Wheel Drive" 12 6.7 "Premium" 19 11
34164 "Rolls-Royce" "Phantom Drophead Coupe" 2014 "Compact Cars" "Automatic" "Rear-Wheel Drive" 12 6.7 "Premium" 19 11
34222 "Rolls-Royce" "Phantom EWB" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" 12 6.7 "Premium" 19 11
34191 "Rolls-Royce" "Wraith" 2014 "Midsize Cars" "Automatic" "Rear-Wheel Drive" 12 6.6 "Premium" 21 13
33451 "Roush Performance" "Stage 3 Mustang" 2014 "Subcompact Cars" "Manual" "Rear-Wheel Drive" 8 5 "Premium" 22 14
33477 "Roush Performance" "Stage 3 Mustang" 2014 "Subcompact Cars" "Automatic" "Rear-Wheel Drive" 8 5 "Premium" 22 15
34131 "SRT" "Viper" 2014 "Two Seaters" "Manual" "Rear-Wheel Drive" 10 8.4 "Premium" 19 12
34262 "Scion" "FR-S" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 4 2 "Premium" 30 22
34263 "Scion" "FR-S" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 4 2 "Premium" 34 25
33637 "Scion" "iQ" 2014 "Minicompact Cars" "Automatic" "Front-Wheel Drive" 4 1.3 "Regular" 37 36
33655 "Scion" "tC" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2.5 "Regular" 31 23
33656 "Scion" "tC" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2.5 "Regular" 31 23
34623 "Scion" "xB" 2014 "Station Wagons" "Automatic" "Front-Wheel Drive" 4 2.4 "Regular" 28 22
34624 "Scion" "xB" 2014 "Station Wagons" "Manual" "Front-Wheel Drive" 4 2.4 "Regular" 28 22
34308 "Scion" "xD" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 33 27
34309 "Scion" "xD" 2014 "Subcompact Cars" "Manual" "Front-Wheel Drive" 4 1.8 "Regular" 33 27
34152 "Subaru" "BRZ" 2014 "Minicompact Cars" "Manual" "Rear-Wheel Drive" 4 2 "Premium" 30 22
34153 "Subaru" "BRZ" 2014 "Minicompact Cars" "Automatic" "Rear-Wheel Drive" 4 2 "Premium" 34 25
33922 "Subaru" "Impreza AWD" 2014 "Compact Cars" "Manual" "All-Wheel Drive" 4 2.5 "Premium" 25 19
33923 "Subaru" "Impreza AWD" 2014 "Compact Cars" "Manual" "All-Wheel Drive" 4 2.5 "Premium" 23 17
34165 "Subaru" "Impreza AWD" 2014 "Compact Cars" "Manual" "All-Wheel Drive" 4 2 "Regular" 34 25
34166 "Subaru" "Impreza AWD" 2014 "Compact Cars" "Automatic" "All-Wheel Drive" 4 2 "Regular" 36 27
33954 "Subaru" "Impreza Wagon AWD" 2014 "Station Wagons" "Manual" "All-Wheel Drive" 4 2.5 "Premium" 25 19
33955 "Subaru" "Impreza Wagon AWD" 2014 "Station Wagons" "Manual" "All-Wheel Drive" 4 2.5 "Premium" 23 17
34225 "Subaru" "Impreza Wagon AWD" 2014 "Station Wagons" "Manual" "All-Wheel Drive" 4 2 "Regular" 33 25
34226 "Subaru" "Impreza Wagon AWD" 2014 "Station Wagons" "Automatic" "All-Wheel Drive" 4 2 "Regular" 36 27
33609 "Subaru" "Legacy AWD" 2014 "Midsize Cars" "Automatic" "All-Wheel Drive" 4 2.5 "Regular" 32 24
33671 "Subaru" "Legacy AWD" 2014 "Midsize Cars" "Manual" "All-Wheel Drive" 4 2.5 "Regular" 29 21
33672 "Subaru" "Legacy AWD" 2014 "Midsize Cars" "Automatic" "All-Wheel Drive" 6 3.6 "Regular" 25 18
34776 "Tesla" "Model S (60 kW-hr battery pack)" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" NA NA "Electricity" 97 94
34775 "Tesla" "Model S (85 kW-hr battery pack)" 2014 "Large Cars" "Automatic" "Rear-Wheel Drive" NA NA "Electricity" 90 88
34487 "Toyota" "Avalon" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 6 3.5 "Regular" 31 21
34488 "Toyota" "Avalon" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 6 3.5 "Regular" 31 21
34486 "Toyota" "Avalon Hybrid" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 2.5 "Regular" 39 40
34289 "Toyota" "Camry" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 2.5 "Regular" 35 25
34292 "Toyota" "Camry" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 6 3.5 "Regular" 31 21
34290 "Toyota" "Camry Hybrid LE" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 2.5 "Regular" 39 43
34291 "Toyota" "Camry Hybrid XLE/SE" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 2.5 "Regular" 38 40
34398 "Toyota" "Corolla" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 36 27
34399 "Toyota" "Corolla" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 38 29
34400 "Toyota" "Corolla" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 37 29
34401 "Toyota" "Corolla" 2014 "Midsize Cars" "Manual" "Front-Wheel Drive" 4 1.8 "Regular" 37 28
34402 "Toyota" "Corolla LE Eco" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 42 30
34403 "Toyota" "Corolla LE Eco" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 40 30
34489 "Toyota" "Prius" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 48 51
34516 "Toyota" "Prius Plug-in Hybrid" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular Gas and Electricity" 49 51
34639 "Toyota" "Prius c" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.5 "Regular" 46 53
34317 "Toyota" "Prius v" 2014 "Station Wagons" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 40 44
33924 "Toyota" "Yaris" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 1.5 "Regular" 37 30
33925 "Toyota" "Yaris" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.5 "Regular" 36 30
33821 "Volkswagen" "Beetle" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 39 29
33822 "Volkswagen" "Beetle" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 41 28
33926 "Volkswagen" "Beetle" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 30 24
34070 "Volkswagen" "Beetle" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 29 22
34071 "Volkswagen" "Beetle" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 5 2.5 "Regular" 31 22
34432 "Volkswagen" "Beetle" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Premium" 31 23
34640 "Volkswagen" "Beetle" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 33 25
34641 "Volkswagen" "Beetle" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 1.8 "Regular" 33 24
33794 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 37 28
33795 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 41 28
33917 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 29 23
34045 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 27 21
34430 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Manual" "Front-Wheel Drive" 4 2 "Premium" 31 23
34638 "Volkswagen" "Beetle Convertible" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 32 24
33823 "Volkswagen" "CC" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 31 22
33824 "Volkswagen" "CC" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Premium" 32 21
33657 "Volkswagen" "CC 4motion" 2014 "Compact Cars" "Automatic" "All-Wheel Drive" 6 3.6 "Premium" 25 17
33918 "Volkswagen" "Eos" 2014 "Subcompact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 30 22
34168 "Volkswagen" "GTI" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 32 24
34169 "Volkswagen" "GTI" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Premium" 31 21
33818 "Volkswagen" "Golf" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 42 30
33820 "Volkswagen" "Golf" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 42 30
34069 "Volkswagen" "Golf" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 30 23
33817 "Volkswagen" "Jetta" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 42 30
33819 "Volkswagen" "Jetta" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 42 30
33927 "Volkswagen" "Jetta" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 1.8 "Regular" 36 26
33928 "Volkswagen" "Jetta" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 36 25
33929 "Volkswagen" "Jetta" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Premium" 32 24
33930 "Volkswagen" "Jetta" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Premium" 33 23
33931 "Volkswagen" "Jetta" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 2 "Regular" 29 23
33932 "Volkswagen" "Jetta" 2014 "Compact Cars" "Manual" "Front-Wheel Drive" 4 2 "Regular" 34 24
34167 "Volkswagen" "Jetta Hybrid" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 4 1.4 "Premium" 48 42
33860 "Volkswagen" "Jetta SportWagen" 2014 "Station Wagons" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 42 30
33956 "Volkswagen" "Jetta SportWagen" 2014 "Station Wagons" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 39 29
34104 "Volkswagen" "Jetta SportWagen" 2014 "Station Wagons" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 30 23
34105 "Volkswagen" "Jetta SportWagen" 2014 "Station Wagons" "Manual" "Front-Wheel Drive" 5 2.5 "Regular" 33 23
33673 "Volkswagen" "Passat" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 6 3.6 "Premium" 28 20
33945 "Volkswagen" "Passat" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 2 "Diesel" 40 30
33946 "Volkswagen" "Passat" 2014 "Midsize Cars" "Manual" "Front-Wheel Drive" 4 2 "Diesel" 43 31
33947 "Volkswagen" "Passat" 2014 "Midsize Cars" "Manual" "Front-Wheel Drive" 4 1.8 "Regular" 35 24
33948 "Volkswagen" "Passat" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 4 1.8 "Regular" 34 24
33949 "Volkswagen" "Passat" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 31 22
33950 "Volkswagen" "Passat" 2014 "Midsize Cars" "Manual" "Front-Wheel Drive" 5 2.5 "Regular" 32 22
33658 "Volvo" "S60 AWD" 2014 "Compact Cars" "Automatic" "All-Wheel Drive" 6 3 "Regular" 25 18
33660 "Volvo" "S60 AWD" 2014 "Compact Cars" "Automatic" "All-Wheel Drive" 5 2.5 "Regular" 29 20
33659 "Volvo" "S60 FWD" 2014 "Compact Cars" "Automatic" "Front-Wheel Drive" 5 2.5 "Regular" 30 21
33675 "Volvo" "S80 AWD" 2014 "Midsize Cars" "Automatic" "All-Wheel Drive" 6 3 "Regular" 25 18
33674 "Volvo" "S80 FWD" 2014 "Midsize Cars" "Automatic" "Front-Wheel Drive" 6 3.2 "Regular" 29 20
34461 "smart" "fortwo cabriolet" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 3 1 "Premium" 38 34
34460 "smart" "fortwo coupe" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" 3 1 "Premium" 38 34
34393 "smart" "fortwo electric drive convertible" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" NA NA "Electricity" 93 122
34394 "smart" "fortwo electric drive coupe" 2014 "Two Seaters" "Automatic" "Rear-Wheel Drive" NA NA "Electricity" 93 122
